Thickness,FRT,CT,% TCM Reduc,Cold Spot,Control Heating Time,Soaking Time,SPM Elongation,% Carbon,% Mn,%SI,%NB,%TI,YS (Mpa),,,,
1.4,901.33,564.01,64.15,670,426,935,0.8,0.035,0.15,0.01,0.001,0.001,175,,,,
0.8,898.99,566.47,72.37,670,425,930,0.8,0.035,0.15,0.01,0.001,0.001,168,,,,
0.8,898.99,566.47,72.37,670,425,930,0.8,0.035,0.15,0.01,0.001,0.001,165,,,,
0.8,910.31,566.04,72.37,670,426,960,0.8,0.035,0.15,0.01,0.001,0.001,166,,,,
0.65,910.71,699.71,80.71,660,366,816,0.3,0.0021,0.08,0.0089,0.001,0.068,164,,,,
0.7,905.86,701.15,81.88,660,425,810,0.3,0.0021,0.07,0.004,0.001,0.07,150,,,,
0.65,926.06,701.6,80.71,670,425,900,0.3,0.0023,0.06,0.006,0.001,0.071,162,,,,
0.8,926.06,699.39,79.38,660,428,789,0.3,0.0021,0.07,0.007,0.001,0.069,155,,,,
0.8,924.11,698.23,79.38,660,430,790,0.3,0.002,0.08,0.005,0.001,0.073,172,,,,
0.7,904.72,701.45,81.88,655,424,910,0.3,0.0025,0.07,0.006,0.001,0.071,166,,,,
0.6,918.92,699.32,82.17,655,424,910,0.3,0.0024,0.07,0.006,0.001,0.0719,153,,,,
0.7,916.75,699.57,81.88,660,426,752,0.5,0.0024,0.08,0.008,0.001,0.069,167,,,,
0.7,914.98,697.47,81.88,660,425,811,0.6,0.002,0.07,0.01,0.001,0.063,165,,,,
0.65,916.53,698.72,80.71,660,425,750,1.2,0.002,0.07,0.01,0.001,0.063,164,,,,
0.65,904.55,700.71,80.71,670,426,842,0.3,0.002,0.07,0.011,0.001,0.065,161,,,,
0.6,901.25,700.19,82.17,660,426,841,0.3,0.0022,0.09,0.008,0.001,0.068,162,,,,
0.7,913.95,700.61,81.88,670,429,960,0.3,0.0025,0.09,0.012,0.001,0.067,178,,,,
0.7,903.79,702.18,81.88,660,426,790,0.3,0.0025,0.07,0.008,0.001,0.066,178,,,,
0.7,911.63,702.18,81.88,660,426,735,0.3,0.0025,0.07,0.008,0.001,0.066,152,,,,
0.7,914.65,698.49,81.88,660,429,750,0.3,0.0027,0.07,0.006,0.001,0.07,157,,,,
1.25,884.92,569.96,66.24,670,426,1050,0.8,0.035,0.16,0.004,0.001,0.001,167,,,,
0.8,928.25,696.4,79.38,660,367,810,0.3,0.0027,0.07,0.005,0.001,0.068,168,,,,
0.7,911.46,701.49,81.88,660,427,779,0.3,0.0015,0.08,0.007,0.001,0.075,154,,,,
0.6,923.5,698.46,82.17,660,428,860,0.3,0.002,0.06,0.007,0.001,0.066,148,,,,
0.7,926.63,701.25,81.88,660,427,870,0.3,0.0025,0.06,0.007,0.001,0.062,156,,,,
0.6,923.63,699.84,82.17,660,428,824,0.3,0.0025,0.06,0.007,0.001,0.062,145,,,,
0.6,924.08,698.67,82.17,660,427,870,0.3,0.0023,0.06,0.005,0.001,0.063,170,,,,
0.6,924.08,698.67,82.17,660,427,870,0.3,0.0023,0.06,0.005,0.001,0.063,171,,,,
1,902.37,575.96,72.87,670,426,1050,0.8,0.035,0.16,0.0089,0.001,0.001,168,,,,
0.8,907.26,698.06,79.38,670,426,911,0.3,0.0018,0.08,0.006,0.001,0.069,152,,,,
0.8,908.38,696.92,79.38,660,428,780,0.3,0.0018,0.08,0.006,0.001,0.069,164,,,,
1.2,916.97,699.3,72.76,660,429,841,0.3,0.0023,0.06,0.005,0.001,0.063,169,,,,
0.7,914.24,697.27,81.88,660,428,810,0.3,0.0019,0.06,0.0089,0.001,0.068,164,,,,
0.8,887.92,566.69,72.37,670,425,945,0.8,0.0399,0.1599,0.0099,0.001,0.001,166,,,,
0.8,918.66,702.6,79.38,670,426,911,0.3,0.002,0.07,0.006,0.001,0.073,175,,,,
0.8,915.79,696.51,79.38,660,428,780,0.3,0.0018,0.08,0.006,0.001,0.065,175,,,,
0.8,924.37,698.8,79.38,660,428,776,0.3,0.0021,0.06,0.006,0.001,0.066,161,,,,
0.8,909.67,697.95,79.38,660,430,776,0.3,0.0018,0.08,0.006,0.001,0.065,162,,,,
0.8,912.34,696.29,79.38,660,426,832,0.3,0.0024,0.07,0.007,0.001,0.068,175,,,,
0.8,921.1,698.68,79.38,660,426,840,0.3,0.002,0.07,0.007,0.001,0.067,162,,,,
0.8,914.21,695.04,79.38,660,366,830,0.3,0.002,0.07,0.007,0.001,0.067,158,,,,
0.8,923.3,699.74,79.38,660,428,824,0.3,0.0013,0.08,0.007,0.001,0.068,169,,,,
0.8,921.5,695.85,79.38,660,429,811,0.3,0.0013,0.08,0.007,0.001,0.068,162,,,,
0.65,906.89,698.33,80.71,670,427,1035,0.3,0.0023,0.07,0.006,0.001,0.065,155,,,,
0.75,914.63,699.05,80.63,660,428,820,0.3,0.0023,0.06,0.005,0.001,0.063,154,,,,
0.6,900.79,565.48,79.1,670,428,970,0.8,0.035,0.15,0.007,0.001,0.001,153,,,,
1.4,911.8,571.07,71.32,670,425,1020,0.8,0.04,0.16,0.006,0.001,0.001,164,,,,
0.8,913.6,697.69,79.38,660,428,776,0.3,0.0024,0.0799,0.007,0.001,0.064,158,,,,
0.9,918.82,703.79,79.44,660,426,845,0.3,0.0015,0.07,0.0089,0.001,0.074,178,,,,
0.9,925.58,700.49,79.44,660,431,789,0.3,0.002,0.08,0.007,0.001,0.069,165,,,,
0.6,906.77,694.58,82.17,660,425,840,0.3,0.0021,0.06,0.007,0.001,0.06,165,,,,
0.6,915.84,701.69,82.17,660,425,750,0.3,0.0023,0.08,0.006,0.001,0.075,155,,,,
1.2,911.34,573.46,69.2,670,428,1040,0.8,0.05,0.15,0.006,0.001,0.001,154,,,,
1.8,908.71,570.92,68.33,670,427,990,0.8,0.05,0.1599,0.006,0.001,0.001,178,,,,
1.8,910.17,572.97,68.33,670,426,907,0.8,0.045,0.1599,0.006,0.001,0.001,178,,,,
0.8,898.12,695.95,79.38,660,425,825,0.3,0.0023,0.08,0.006,0.001,0.075,160,,,,
0.8,898.12,695.95,79.38,660,425,825,0.3,0.0023,0.08,0.006,0.001,0.075,154,,,,
0.8,916.97,698.9,79.38,660,426,825,0.3,0.0021,0.06,0.007,0.001,0.06,168,,,,
0.8,919.86,700.91,79.38,660,426,825,0.3,0.0021,0.06,0.007,0.001,0.06,169,,,,
0.8,915.14,700.02,79.38,660,426,825,0.3,0.002,0.0599,0.007,0.001,0.0649,173,,,,
0.8,917.51,698.76,79.38,660,425,825,0.3,0.0023,0.07,0.006,0.001,0.065,165,,,,
0.7,918.62,696.63,80.92,660,426,810,0.3,0.002,0.07,0.006,0.001,0.073,179,,,,
0.7,918.62,696.63,80.92,660,426,810,0.3,0.002,0.07,0.006,0.001,0.073,179,,,,
0.9,914.35,697.84,79.44,660,431,789,0.3,0.0024,0.07,0.007,0.001,0.068,157,,,,
0.9,918.59,702.94,79.44,660,426,810,0.3,0.0024,0.06,0.0089,0.001,0.074,176,,,,
0.9,920.59,698.23,79.44,660,427,810,0.3,0.0023,0.06,0.006,0.001,0.067,172,,,,
0.65,920.5,698.89,80.71,670,426,911,0.3,0.0018,0.08,0.006,0.001,0.069,162,,,,
0.65,920.92,699.67,80.71,660,428,776,0.3,0.0018,0.08,0.006,0.001,0.069,168,,,,
0.6,921.42,699.67,82.17,660,424,735,0.3,0.0016,0.07,0.007,0.001,0.063,163,,,,
0.6,909.39,700.88,82.17,660,428,810,0.3,0.0016,0.07,0.007,0.001,0.063,163,,,,
0.8,920.27,700.57,79.38,660,428,860,0.3,0.002,0.0599,0.007,0.001,0.0649,166,,,,
0.8,913.86,698.84,79.38,660,428,820,0.3,0.0021,0.06,0.006,0.001,0.067,159,,,,
0.8,921.39,698.43,79.38,670,428,1110,0.3,0.0023,0.08,0.006,0.001,0.075,153,,,,
0.8,923.66,698.18,79.38,660,428,820,0.3,0.0024,0.0599,0.007,0.001,0.063,174,,,,
0.8,912.2,700.36,79.38,660,366,810,0.3,0.0023,0.07,0.006,0.001,0.065,161,,,,
0.8,905.25,702.64,79.38,660,429,803,0.3,0.0024,0.07,0.006,0.001,0.068,160,,,,
1.2,917.11,702.74,72.76,660,428,810,0.3,0.0024,0.06,0.007,0.001,0.073,170,,,,
1.2,914.43,702.59,72.76,660,425,799,0.3,0.0021,0.06,0.007,0.001,0.069,178,,,,
1.2,913.72,700.14,72.76,660,429,841,0.3,0.002,0.06,0.005,0.001,0.066,160,,,,
0.6,889.67,564.92,77.61,670,426,1095,0.8,0.03,0.17,0.006,0.001,0.001,156,,,,
1.4,897.35,570.65,70.13,670,426,990,0.8,0.035,0.17,0.017,0.001,0.001,155,,,,
1.2,883.14,565.97,67.58,670,427,1050,0.8,0.035,0.15,0.006,0.001,0.001,179,,,,
0.6,897.03,567.02,77.61,670,425,930,0.8,0.05,0.15,0.006,0.001,0.001,173,,,,
0.6,898.37,567.38,77.61,670,425,930,0.8,0.0399,0.15,0.0049,0.001,0.001,159,,,,
0.75,883.8,568.79,67.54,670,428,989,0.8,0.04,0.16,0.006,0.001,0.001,179,,,,
0.65,899.34,568.59,75.79,670,428,960,0.8,0.05,0.1599,0.006,0.001,0.001,162,,,,
0.8,898.13,563.6,70.39,670,425,945,0.8,0.05,0.17,0.019,0.001,0.001,179,,,,
0.8,905.88,567.21,70.39,670,428,900,0.8,0.05,0.17,0.019,0.001,0.001,162,,,,
0.8,908.11,564.87,70.39,670,426,842,0.8,0.05,0.17,0.019,0.001,0.001,179,,,,
0.8,907.12,565.61,70.39,670,426,842,0.8,0.05,0.17,0.019,0.001,0.001,167,,,,
1,897.69,563.61,74.23,670,425,977,0.8,0.05,0.1599,0.006,0.001,0.001,175,,,,
0.67,907.05,563.11,75.07,670,424,975,0.8,0.035,0.15,0.013,0.001,0.001,177,,,,
0.9,906.56,565.48,69,670,426,972,0.8,0.035,0.15,0.007,0.001,0.001,178,,,,
0.65,898.72,563.29,77.4,670,426,990,0.8,0.035,0.15,0.007,0.001,0.001,179,,,,
0.6,907.56,569.58,79.1,670,428,1005,0.8,0.035,0.15,0.007,0.001,0.001,178,,,,
0.8,885.63,563.24,70.39,670,427,990,0.8,0.045,0.1599,0.006,0.001,0.001,171,,,,
0.8,897.67,580.21,70.39,670,426,884,0.8,0.045,0.1599,0.006,0.001,0.001,176,,,,
0.8,887.78,565.98,70.39,670,424,920,0.8,0.05,0.17,0.019,0.001,0.001,161,,,,
1.2,895.12,566.67,69.2,670,428,960,0.8,0.035,0.16,0.006,0.001,0.001,174,,,,
0.65,896.33,565.86,77.4,670,277,1110,0.8,0.035,0.15,0.007,0.001,0.001,178,,,,
0.67,899.68,564.79,75.07,670,427,1030,0.8,0.035,0.16,0.006,0.001,0.001,158,,,,
0.7,915.83,701.73,81.88,660,426,735,0.3,0.0028,0.07,0.008,0.001,0.0689,168,,,,
0.7,912.5,698.46,81.88,670,366,900,0.3,0.0029,0.07,0.008,0.001,0.07,162,,,,
0.7,909.37,699.19,81.88,660,426,778,0.3,0.0024,0.07,0.008,0.001,0.0659,179,,,,
0.65,921.27,695.74,80.71,660,427,765,0.3,0.0023,0.1199,0.0089,0.001,0.064,168,,,,
0.65,916.37,691.26,80.71,660,425,825,0.3,0.0023,0.1199,0.0089,0.001,0.064,178,,,,
0.65,910.6,691.81,80.71,660,426,733,0.5,0.0029,0.07,0.008,0.001,0.07,154,,,,
0.65,905.2,691.09,80.71,660,427,805,0.3,0.0028,0.07,0.008,0.001,0.0689,179,,,,
0.9,916.76,699.2,79.44,660,431,789,0.3,0.0025,0.07,0.007,0.001,0.068,151,,,,
0.9,908.76,695.08,79.44,660,426,845,0.3,0.0025,0.07,0.007,0.001,0.068,158,,,,
0.7,913.07,698.07,81.88,660,428,824,0.3,0.0025,0.07,0.007,0.001,0.068,153,,,,
0.7,915.94,699.99,81.88,660,431,789,0.3,0.0016,0.07,0.007,0.001,0.063,162,,,,
0.7,920.67,698.83,81.88,660,430,790,0.3,0.0024,0.07,0.006,0.001,0.068,156,,,,
0.7,916.13,698.88,81.88,660,426,825,0.3,0.0024,0.07,0.006,0.001,0.068,164,,,,
0.7,914.3,698.19,81.88,660,427,840,0.3,0.0024,0.0599,0.007,0.001,0.063,164,,,,
0.7,906,699.34,81.88,660,429,811,0.3,0.0013,0.08,0.007,0.001,0.068,171,,,,
0.65,877.12,567.4,77.4,670,247,1186,0.8,0.04,0.16,0.0089,0.001,0.001,175,,,,
0.65,889.54,565.57,77.4,670,428,960,0.8,0.04,0.16,0.0089,0.001,0.001,160,,,,
0.65,893.72,566.63,77.4,670,428,870,0.8,0.04,0.16,0.0089,0.001,0.001,179,,,,
0.65,900.09,567.16,77.4,670,428,989,0.8,0.04,0.15,0.008,0.001,0.001,153,,,,
0.65,894.85,569.13,77.4,670,277,1110,0.8,0.04,0.15,0.008,0.001,0.001,158,,,,
0.65,923.58,691.79,80.71,660,426,762,0.3,0.0018,0.08,0.006,0.001,0.065,151,,,,
0.65,921.35,695.8,80.71,660,426,737,0.5,0.0025,0.07,0.011,0.001,0.066,162,,,,
0.8,922.95,700.11,79.38,660,428,870,0.3,0.0035,0.07,0.007,0.001,0.067,167,,,,
1.6,912.32,568.12,63.67,670,425,920,0.8,0.05,0.17,0.019,0.001,0.001,171,,,,
0.6,903.58,564.89,79.1,670,429,927,0.8,0.04,0.17,0.006,0.001,0.001,179,,,,
0.7,911.6,698.69,81.88,660,427,749,0.3,0.0031,0.0799,0.007,0.001,0.0649,163,,,,
0.7,905.51,698.33,81.88,660,427,749,0.3,0.003,0.07,0.007,0.001,0.068,154,,,,
0.7,909.26,700.7,81.88,660,430,807,0.3,0.0032,0.08,0.008,0.001,0.056,168,,,,
0.7,906.46,699,81.88,660,428,824,0.3,0.002,0.07,0.007,0.001,0.067,167,,,,
0.7,911.43,698.26,81.88,660,426,810,0.3,0.0024,0.07,0.007,0.001,0.068,160,,,,
0.7,909.67,699.93,81.88,660,425,765,0.3,0.0023,0.07,0.006,0.001,0.065,172,,,,
0.6,904.95,692.85,82.17,660,426,840,0.3,0.0023,0.07,0.006,0.001,0.065,179,,,,
0.7,899.21,701.22,81.88,670,426,930,0.3,0.003,0.07,0.007,0.001,0.068,154,,,,
0.7,901.11,700.65,81.88,660,424,800,0.3,0.0013,0.08,0.007,0.001,0.068,172,,,,
0.9,904.97,700.04,76.88,660,425,799,0.3,0.0025,0.06,0.007,0.001,0.064,178,,,,
0.7,915.42,697.91,81.88,660,426,795,0.3,0.0018,0.08,0.006,0.001,0.065,174,,,,
0.7,923.95,700.44,81.88,660,427,745,0.3,0.0025,0.07,0.008,0.001,0.067,179,,,,
0.7,913.68,696.67,81.88,660,426,832,0.3,0.0031,0.06,0.0089,0.001,0.066,176,,,,
0.7,904.92,699.46,81.88,660,427,745,0.3,0.0031,0.06,0.0089,0.001,0.066,179,,,,
0.8,908.69,700.77,79.38,660,426,810,0.3,0.0023,0.08,0.007,0.001,0.068,172,,,,
0.7,922.07,702.11,81.88,660,426,830,0.3,0.0022,0.07,0.006,0.001,0.071,177,,,,
0.7,913.49,698,81.88,660,429,841,0.3,0.0019,0.07,0.006,0.001,0.066,175,,,,
0.7,916.52,700.78,81.88,660,426,840,0.3,0.002,0.05,0.005,0.001,0.0719,173,,,,
0.8,917.19,700.65,79.38,660,427,840,0.3,0.0025,0.07,0.008,0.001,0.069,174,,,,
0.8,908.86,697.95,79.38,660,369,837,0.3,0.0021,0.06,0.006,0.001,0.066,179,,,,
0.65,913.43,566.41,77.4,670,428,1050,0.8,0.04,0.15,0.008,0.001,0.001,162,,,,
0.7,919.95,697.45,81.88,660,426,795,0.3,0.0025,0.07,0.008,0.001,0.067,162,,,,
0.7,923.59,704.73,81.88,660,426,733,0.3,0.0031,0.06,0.0089,0.001,0.066,170,,,,
0.8,917.57,697.98,79.38,660,426,810,0.3,0.0023,0.07,0.005,0.001,0.065,165,,,,
0.8,910.69,701.71,79.38,660,426,762,0.3,0.0023,0.08,0.013,0.001,0.066,167,,,,
0.8,907.16,701.6,79.38,660,427,805,0.3,0.0021,0.06,0.006,0.001,0.066,179,,,,
1,921.12,706.01,77.2,660,427,760,0.3,0.0023,0.06,0.005,0.001,0.068,175,,,,
0.7,915.01,705.98,81.88,660,429,803,0.3,0.0024,0.06,0.007,0.001,0.073,160,,,,
0.7,913.76,702.17,81.88,660,427,810,0.4,0.0024,0.07,0.008,0.001,0.0659,168,,,,
0.7,905.88,700.32,81.88,660,426,845,0.3,0.0024,0.06,0.0089,0.001,0.074,167,,,,
0.7,905.88,700.32,81.88,660,426,845,0.3,0.0024,0.06,0.0089,0.001,0.074,164,,,,
0.8,906.26,700.1,79.38,660,426,810,0.3,0.0025,0.06,0.0089,0.001,0.065,164,,,,
0.7,924,699.51,81.88,660,427,780,0.4,0.0024,0.07,0.008,0.001,0.0659,166,,,,
0.7,918.19,703.17,81.88,660,426,790,0.3,0.0023,0.09,0.01,0.001,0.079,159,,,,
0.7,921.18,698.5,81.88,660,430,776,0.3,0.0035,0.07,0.0089,0.001,0.074,159,,,,
0.7,912.59,703.73,81.88,660,428,776,0.3,0.0023,0.08,0.013,0.001,0.066,159,,,,
0.7,910.38,701.47,81.88,660,428,786,0.3,0.0021,0.07,0.006,0.001,0.062,179,,,,
0.6,916.08,698.46,82.17,670,428,930,0.3,0.002,0.08,0.007,0.001,0.069,179,,,,
0.6,913.75,696.48,82.17,660,368,831,0.3,0.0025,0.06,0.007,0.001,0.064,166,,,,
0.65,918,696.41,80.71,660,426,786,0.3,0.0031,0.0799,0.007,0.001,0.0649,179,,,,
0.65,919.51,697.02,80.71,660,433,709,0.3,0.0021,0.07,0.006,0.001,0.062,175,,,,
0.7,913.96,700.04,81.88,660,428,820,0.3,0.0022,0.06,0.0089,0.001,0.066,175,,,,
1.2,911.74,700.06,72.76,660,426,810,0.3,0.0023,0.05,0.009,0.001,0.072,152,,,,
1.2,909.38,699.68,72.76,660,428,810,0.3,0.003,0.06,0.0089,0.001,0.059,156,,,,
1.2,910.24,698.22,72.76,660,445,791,0.3,0.0022,0.06,0.0089,0.001,0.066,173,,,,
1.2,909.3,700.45,72.76,660,426,767,0.3,0.0026,0.07,0.008,0.001,0.063,175,,,,
0.65,921.43,705.03,80.71,670,426,911,0.3,0.0025,0.07,0.012,0.001,0.064,171,,,,
0.9,915.21,700.14,76.88,660,427,810,0.3,0.0016,0.06,0.01,0.001,0.064,172,,,,
0.8,920.8,699.47,79.38,660,429,811,0.3,0.0022,0.06,0.01,0.001,0.068,176,,,,
1.25,891.55,567.28,66.24,670,428,1020,0.8,0.045,0.17,0.007,0.001,0.001,166,,,,
0.7,908.48,700.43,81.88,670,427,973,0.3,0.0025,0.07,0.012,0.001,0.064,164,,,,
0.6,917.84,701.34,82.17,660,427,803,0.3,0.0013,0.08,0.007,0.001,0.068,166,,,,
0.8,908.16,574.67,72.37,670,428,920,0.8,0.04,0.15,0.008,0.001,0.001,161,,,,
1.4,905.71,568.25,64.15,670,428,990,0.8,0.028,0.19,0.008,0.001,0.001,163,,,,
1.8,895.79,569.99,63.26,670,426,980,0.8,0.03,0.2,0.01,0.001,0.001,166,,,,
0.9,921.6,700.36,76.88,660,426,832,0.3,0.0023,0.07,0.006,0.001,0.065,167,,,,
0.7,908.12,699.55,81.88,660,425,840,0.3,0.0018,0.07,0.0089,0.001,0.06,172,,,,
0.65,907.12,696.29,80.71,660,430,776,0.3,0.0025,0.07,0.012,0.001,0.064,172,,,,
0.7,913.07,699.82,81.88,670,429,900,0.3,0.0024,0.07,0.0089,0.001,0.065,162,,,,
0.7,916.57,704.08,81.88,660,367,810,0.3,0.0024,0.07,0.0089,0.001,0.065,166,,,,
0.65,906.92,699.53,80.71,660,427,840,0.3,0.002,0.07,0.006,0.001,0.073,165,,,,
0.7,911.36,699.46,81.88,660,427,771,0.3,0.0025,0.07,0.008,0.001,0.067,165,,,,
0.6,899,566.73,79.1,670,429,980,0.8,0.04,0.16,0.0089,0.001,0.001,168,,,,
1.6,895.85,567.96,63.67,670,425,1020,0.8,0.04,0.16,0.0089,0.001,0.001,172,,,,
1.6,906.1,564.8,63.67,670,428,970,0.8,0.04,0.16,0.0089,0.001,0.001,155,,,,
1.6,902.15,566.64,63.67,670,427,1020,0.8,0.04,0.16,0.0089,0.001,0.001,170,,,,
1.6,906.7,569.1,63.67,670,425,1020,0.8,0.04,0.16,0.0089,0.001,0.001,162,,,,
1.8,899.1,563.61,63.26,670,426,980,0.8,0.038,0.15,0.005,0.001,0.001,173,,,,
0.65,910.29,571.51,77.4,670,423,957,0.8,0.048,0.16,0.006,0.001,0.001,160,,,,
0.65,909.48,569.38,77.4,670,425,1020,0.8,0.048,0.16,0.006,0.001,0.001,166,,,,
0.65,909.66,565.25,77.4,670,428,1040,0.8,0.048,0.16,0.006,0.001,0.001,146,,,,
0.65,906.41,568.06,77.4,670,427,929,0.8,0.032,0.14,0.011,0.001,0.001,164,,,,
0.65,906.01,566.99,77.4,670,424,906,0.8,0.048,0.16,0.006,0.001,0.001,167,,,,
0.65,902.87,567.05,77.4,670,428,930,0.8,0.032,0.14,0.011,0.001,0.001,162,,,,
0.7,913.72,698.15,81.88,660,426,840,0.3,0.0035,0.09,0.006,0.001,0.075,165,,,,
0.8,909.2,696.48,79.38,660,429,812,0.3,0.0016,0.06,0.01,0.001,0.064,157,,,,
0.7,905.4,700.65,81.88,670,428,970,0.3,0.0023,0.08,0.007,0.001,0.068,167,,,,
1.2,908.14,566.47,69.2,670,428,960,0.8,0.04,0.17,0.0089,0.001,0.001,161,,,,
1.2,889.41,567.22,69.2,670,428,1040,0.8,0.035,0.16,0.005,0.001,0.001,179,,,,
0.9,904.46,700.13,76.88,660,426,840,0.3,0.0024,0.07,0.005,0.001,0.066,159,,,,
1.2,908.2,699.32,72.76,660,425,840,0.3,0.002,0.07,0.005,0.001,0.066,156,,,,
0.7,901.54,698.29,81.88,660,427,840,0.3,0.0024,0.07,0.005,0.001,0.066,166,,,,
0.7,906.46,699.03,81.88,660,428,915,0.3,0.002,0.07,0.005,0.001,0.066,161,,,,
0.7,915.53,700.73,81.88,660,424,810,0.3,0.0018,0.07,0.007,0.001,0.074,161,,,,
0.7,916.58,701.83,81.88,670,426,930,0.3,0.0027,0.08,0.006,0.001,0.08,165,,,,
0.95,891.64,561.1,69.38,670,429,980,0.8,0.035,0.16,0.005,0.001,0.001,161,,,,
0.95,905.8,567.86,69.38,670,425,920,0.8,0.04,0.17,0.0089,0.001,0.001,167,,,,
1.8,916.52,567.28,63.26,670,427,850,0.8,0.04,0.17,0.0089,0.001,0.001,160,,,,
2.3,910.71,571,57.44,670,426,980,0.8,0.035,0.16,0.006,0.001,0.001,161,,,,
1.2,906.58,569.68,69.2,670,426,953,0.8,0.03,0.17,0.008,0.001,0.001,179,,,,
1.2,897.6,562.9,69.2,670,427,956,0.8,0.035,0.17,0.006,0.001,0.001,179,,,,
1.2,896.82,564.24,69.2,670,426,953,0.8,0.035,0.17,0.006,0.001,0.001,149,,,,
1.2,898.53,567.53,69.2,670,426,953,0.8,0.05,0.16,0.004,0.001,0.001,177,,,,
1.95,888.79,565.45,65.72,670,425,860,0.8,0.05,0.16,0.004,0.001,0.001,177,,,,
1.6,900.48,567.15,68.56,670,428,970,0.8,0.045,0.14,0.006,0.001,0.001,170,,,,
0.8,906.85,563.33,72.37,670,426,960,0.8,0.03,0.17,0.006,0.001,0.001,166,,,,
0.8,891.85,565.94,72.37,670,425,1020,0.8,0.03,0.18,0.008,0.001,0.001,146,,,,
0.8,894.24,565.34,72.37,670,428,920,0.8,0.045,0.15,0.006,0.001,0.001,157,,,,
1.2,905.46,702.2,72.76,660,428,915,0.3,0.0022,0.07,0.0089,0.001,0.065,165,,,,
0.7,905.91,699.78,81.88,660,426,780,0.3,0.0023,0.07,0.0089,0.001,0.063,165,,,,
1.6,908.1,565.86,68.56,670,426,922,0.8,0.05,0.16,0.004,0.001,0.001,145,,,,
1.4,908.45,566.04,68.13,670,430,892,0.8,0.04,0.16,0.007,0.001,0.001,156,,,,
1.4,907.64,566.21,68.13,670,427,1020,0.8,0.04,0.17,0.0089,0.001,0.001,156,,,,
0.65,911.15,693.89,80.71,660,425,784,0.3,0.0026,0.1,0.0089,0.001,0.0719,168,,,,
0.7,925.58,697.37,81.88,660,425,772,0.3,0.0024,0.07,0.012,0.001,0.069,152,,,,
0.7,917.34,699.1,81.88,660,428,840,0.3,0.0021,0.05,0.006,0.001,0.062,157,,,,
0.7,923.64,698.21,81.88,660,428,840,0.3,0.0021,0.05,0.006,0.001,0.062,169,,,,
0.7,921.22,699.39,81.88,660,427,834,0.3,0.0021,0.07,0.0099,0.001,0.0659,163,,,,
0.7,920.86,700.55,81.88,660,427,834,0.3,0.0023,0.07,0.007,0.001,0.07,148,,,,
0.9,923.82,698.83,76.88,660,427,771,0.3,0.0024,0.07,0.007,0.001,0.0719,157,,,,
0.9,919.76,697.45,76.88,660,426,840,0.3,0.002,0.0599,0.007,0.001,0.0659,163,,,,
0.6,914.83,698.47,82.17,670,426,962,0.3,0.0027,0.06,0.008,0.001,0.064,146,,,,
0.6,908.89,698.68,82.17,660,365,758,0.3,0.0024,0.07,0.006,0.001,0.0719,149,,,,
0.6,916.1,700.92,82.17,670,425,970,0.3,0.0021,0.07,0.006,0.001,0.062,146,,,,
0.65,917.13,699.71,80.71,660,427,805,0.3,0.0024,0.07,0.012,0.001,0.069,151,,,,
0.65,918.75,694.95,80.71,670,427,903,0.3,0.0026,0.1,0.0089,0.001,0.0719,156,,,,
0.65,912.66,698.29,80.71,660,427,805,0.3,0.0026,0.1,0.0089,0.001,0.0719,146,,,,
0.8,895.6,569.77,72.37,670,428,960,0.8,0.05,0.17,0.006,0.001,0.001,169,,,,
0.9,920.51,700.26,76.88,660,366,810,0.3,0.0021,0.07,0.0099,0.001,0.0659,154,,,,
0.6,918.66,699.77,82.17,670,427,945,0.3,0.0022,0.06,0.005,0.001,0.071,154,,,,
0.78,880.67,564.45,68.88,670,427,925,0.8,0.035,0.15,0.007,0.001,0.001,145,,,,
0.6,908.43,570.93,79.1,670,425,915,0.8,0.032,0.14,0.011,0.001,0.001,163,,,,
0.6,909.11,569.03,79.1,670,429,927,0.8,0.048,0.16,0.006,0.001,0.001,160,,,,
0.6,908.7,567.81,79.1,670,428,930,0.8,0.032,0.14,0.011,0.001,0.001,148,,,,
0.7,914.54,699.32,81.88,660,426,805,0.3,0.003,0.1,0.0089,0.001,0.064,160,,,,
0.6,905.38,561.5,79.1,660,426,810,0.8,0.032,0.14,0.011,0.001,0.001,170,,,,
0.6,908.53,561.64,79.1,670,428,930,0.8,0.032,0.14,0.011,0.001,0.001,173,,,,
0.6,895.61,568.35,79.1,660,366,809,0.8,0.032,0.14,0.011,0.001,0.001,177,,,,
0.6,884.53,567.76,79.1,670,428,920,0.8,0.048,0.16,0.006,0.001,0.001,162,,,,
0.6,906.08,564.06,79.1,670,428,920,0.8,0.048,0.16,0.006,0.001,0.001,145,,,,
0.7,924.13,700.53,81.88,660,428,779,0.3,0.0021,0.0599,0.007,0.001,0.0579,173,,,,
0.9,901.38,566.28,69,670,428,863,0.8,0.035,0.15,0.007,0.001,0.001,169,,,,
0.9,902.82,564.54,69,670,430,892,0.8,0.03,0.17,0.006,0.001,0.001,152,,,,
0.7,918.76,699.16,81.88,670,426,850,0.3,0.0031,0.07,0.007,0.001,0.065,165,,,,
1.6,904.81,567.8,63.67,670,427,956,0.8,0.05,0.16,0.004,0.001,0.001,162,,,,
0.8,894.27,565.72,72.37,670,426,975,0.8,0.03,0.13,0.006,0.001,0.001,179,,,,
0.7,913.42,698.41,81.88,660,425,849,0.3,0.0023,0.07,0.0089,0.001,0.0719,166,,,,
