,Thickness,FRT,CT,% TCM Reduc,Cold Spot,Control Heating Time,Soaking Time,SPM Elongation,% Carbon,% Mn,%SI,%NB,%TI,YS (Mpa)
5977,1.4,878.37,572.92,64.58,660.0,424.0,786.0,1.2,0.06,0.29,0.006,0.001,0.001,178.0
5978,0.7,887.85,571.87,76.43,570.0,283.0,353.0,1.0,0.05,0.47,0.004,0.001,0.001,243.0
5979,0.7,920.45,700.27,81.88,660.0,427.0,780.0,0.3,0.0021,0.06,0.003,0.001,0.059,137.0
5980,1.85,890.36,575.07,52.68,570.0,260.0,430.0,1.5,0.06,0.41,0.002,0.001,0.001,180.0
5981,1.38,885.99,573.29,59.66,570.0,385.0,341.0,1.2,0.06,0.45,0.005,0.001,0.001,182.0
5982,1.2,910.88,704.04,62.31,690.0,326.0,968.0,0.5,0.0027,0.41,0.006,0.001,0.042,199.0
5983,1.0,897.8,566.1,74.23,670.0,425.0,900.0,1.0,0.045,0.17,0.014,0.001,0.001,165.0
5984,1.0,890.22,579.75,66.27,570.0,444.0,270.0,1.2,0.035,0.24,0.002,0.001,0.001,201.0
5985,0.6,923.2,706.27,82.17,670.0,426.0,855.0,0.3,0.0023,0.07,0.003,0.001,0.06,132.0
5986,0.8,920.32,698.82,80.81,660.0,425.0,720.0,0.3,0.002,0.07,0.004,0.001,0.06,135.0
5987,3.0,891.86,575.43,44.47,590.0,282.0,353.0,1.8,0.05,0.26,0.006,0.001,0.001,215.0
5988,0.65,903.63,574.56,75.79,670.0,428.0,897.0,0.8,0.045,0.16,0.01,0.001,0.001,161.0
5989,1.4,886.1,560.42,52.0,600.0,313.0,352.0,1.2,0.08,1.33,0.039,0.027,0.013,401.0
5990,1.25,901.38,568.68,65.84,570.0,365.0,341.0,0.8,0.0289,0.2099,0.0089,0.001,0.001,217.0
5991,0.6,912.93,572.33,79.33,670.0,428.0,935.0,0.8,0.04,0.16,0.002,0.001,0.001,172.0
5992,0.7,917.3,702.14,76.53,690.0,305.0,1020.0,0.5,0.0027,0.4399,0.007,0.001,0.041,206.0
5993,1.0,912.88,570.21,74.23,670.0,424.0,900.0,0.8,0.035,0.16,0.005,0.001,0.001,153.0
5994,0.7,922.41,702.44,81.88,660.0,428.0,787.0,0.3,0.0021,0.05,0.006,0.001,0.062,146.0
5995,1.5,908.57,562.11,61.25,590.0,366.0,389.0,0.8,0.0289,0.2099,0.0089,0.001,0.001,222.0
5996,0.7,912.38,697.35,81.88,670.0,426.0,847.0,0.3,0.0021,0.06,0.004,0.001,0.062,132.0
5997,1.6,920.94,700.96,67.46,660.0,428.0,767.0,0.3,0.0021,0.05,0.006,0.001,0.062,142.0
5998,1.6,887.13,577.65,57.32,590.0,289.0,365.0,1.4,0.05,0.27,0.005,0.001,0.001,210.0
5999,2.5,892.21,568.39,53.58,590.0,244.0,405.0,1.5,0.06,0.43,0.006,0.001,0.001,228.0
6000,1.54,888.06,572.96,58.47,570.0,281.0,369.0,1.5,0.06,0.44,0.005,0.001,0.001,185.0
6001,0.8,921.33,569.24,72.37,670.0,427.0,915.0,0.8,0.04,0.16,0.008,0.001,0.001,179.0
6002,0.6,887.38,585.07,77.82,590.0,275.0,391.0,1.0,0.04,0.26,0.004,0.001,0.001,201.0
6003,1.15,883.91,579.11,67.25,590.0,370.0,367.0,1.2,0.05,0.22,0.005,0.001,0.001,165.0
6004,0.8,910.77,565.08,70.39,670.0,427.0,901.0,0.8,0.035,0.17,0.005,0.001,0.001,165.0
6005,2.0,885.52,682.64,54.58,590.0,247.0,396.0,2.2,0.05,0.21,0.005,0.001,0.001,192.0
6006,1.25,880.23,572.39,64.09,590.0,248.0,392.0,1.2,0.05,0.43,0.004,0.001,0.001,185.0
6007,1.75,903.49,610.08,50.39,570.0,366.0,414.0,1.2,0.035,1.52,0.006,0.019,0.001,300.0
6008,1.8,883.36,568.26,61.98,570.0,258.0,348.0,1.4,0.05,0.25,0.003,0.001,0.001,218.0
6009,0.7,912.45,703.76,81.88,660.0,425.0,795.0,0.6,0.0024,0.08,0.005,0.001,0.058,158.0
6010,0.7,908.28,698.86,81.88,670.0,429.0,900.0,0.6,0.0024,0.07,0.0089,0.001,0.057,145.0
6011,1.6,882.86,681.93,57.13,590.0,244.0,405.0,1.8,0.045,0.19,0.015,0.001,0.001,198.0
6012,1.5,889.26,575.61,56.2,570.0,384.0,252.0,1.2,0.06,0.45,0.008,0.001,0.001,200.0
6013,1.2,881.21,573.67,62.06,590.0,378.0,376.0,1.2,0.05,0.27,0.007,0.001,0.001,206.0
6014,0.8,913.93,566.9,72.37,670.0,428.0,930.0,0.8,0.032,0.15,0.004,0.001,0.001,179.0
6015,3.0,896.07,580.99,44.47,590.0,275.0,392.0,1.8,0.05,0.28,0.0089,0.001,0.001,217.0
6016,0.8,906.29,570.7,72.37,670.0,424.0,915.0,0.8,0.04,0.17,0.007,0.001,0.001,164.0
6017,1.2,920.35,701.67,72.89,660.0,378.0,770.0,1.0,0.002,0.06,0.005,0.001,0.065,200.0
6018,2.0,892.8,682.81,54.58,570.0,370.0,359.0,2.2,0.03,0.2,0.006,0.001,0.001,192.0
6019,0.8,889.8,574.22,73.0,590.0,267.0,399.0,1.2,0.05,0.24,0.004,0.001,0.001,210.0
6020,0.8,913.78,701.23,79.38,660.0,426.0,809.0,0.3,0.0015,0.07,0.0049,0.001,0.0599,135.0
6021,0.7,902.23,569.24,72.0,670.0,429.0,929.0,0.8,0.0399,0.1599,0.0049,0.001,0.001,148.0
6022,0.7,916.05,704.73,81.88,670.0,427.0,900.0,0.3,0.0019,0.07,0.006,0.001,0.065,136.0
6023,1.6,902.25,571.08,57.32,570.0,294.0,329.0,1.4,0.04,0.24,0.002,0.001,0.001,205.0
6024,0.8,902.45,566.22,72.37,670.0,425.0,930.0,0.8,0.048,0.18,0.003,0.001,0.001,161.0
6025,0.7,888.71,550.26,69.71,670.0,429.0,899.0,0.6,0.035,0.16,0.006,0.001,0.001,170.0
6026,2.0,883.39,572.36,51.52,590.0,387.0,356.0,1.8,0.05,0.28,0.0179,0.001,0.001,220.0
6027,0.6,916.29,697.3,82.17,660.0,428.0,779.0,0.3,0.0021,0.05,0.0089,0.001,0.056,143.0
6028,2.0,900.38,564.13,64.84,670.0,424.0,902.0,0.8,0.045,0.17,0.006,0.001,0.001,177.0
6029,0.55,880.79,575.33,77.76,590.0,247.0,374.0,0.7,0.06,0.45,0.01,0.001,0.001,220.0
6030,0.7,901.78,567.7,75.97,670.0,427.0,900.0,0.8,0.04,0.15,0.003,0.001,0.001,166.0
6031,1.91,886.35,573.09,53.48,570.0,348.0,251.0,1.5,0.08,0.44,0.0089,0.001,0.001,180.0
6032,0.8,916.36,697.29,79.38,660.0,427.0,780.0,0.5,0.002,0.06,0.005,0.001,0.062,146.0
6033,1.0,890.2,574.56,66.53,590.0,284.0,335.0,1.2,0.06,0.44,0.012,0.001,0.001,213.0
6034,1.5,911.28,564.05,60.05,570.0,246.0,390.0,1.2,0.06,0.25,0.004,0.001,0.001,205.0
6035,1.5,895.18,682.96,63.43,590.0,261.0,404.0,1.4,0.05,0.23,0.007,0.001,0.001,217.0
6036,0.8,924.06,699.89,79.38,670.0,425.0,900.0,0.3,0.0019,0.07,0.005,0.001,0.057,137.0
6037,1.0,909.48,699.14,77.2,660.0,364.0,795.0,0.3,0.0019,0.08,0.005,0.001,0.061,138.0
6038,1.0,877.13,579.32,65.77,590.0,252.0,397.0,1.2,0.05,0.29,0.004,0.001,0.001,194.0
6039,0.8,897.89,569.17,72.37,670.0,426.0,900.0,0.8,0.04,0.16,0.0089,0.001,0.001,180.0
6040,0.7,923.14,706.08,81.88,660.0,428.0,810.0,0.3,0.0019,0.08,0.002,0.001,0.063,135.0
6041,0.8,908.16,700.98,79.38,660.0,369.0,795.0,0.3,0.0026,0.07,0.003,0.001,0.06,139.0
6042,1.5,889.1,575.81,60.05,590.0,463.0,284.0,1.2,0.06,0.25,0.004,0.001,0.001,213.0
6043,1.2,881.87,571.75,65.31,570.0,314.0,305.0,1.2,0.045,0.25,0.006,0.001,0.001,206.0
6044,0.8,897.2,565.04,72.37,670.0,428.0,930.0,0.8,0.04,0.17,0.011,0.001,0.001,173.0
6045,1.16,892.82,575.43,62.84,590.0,394.0,362.0,1.2,0.05,0.43,0.003,0.001,0.001,204.0
6046,1.0,887.2,574.14,66.53,590.0,280.0,364.0,1.2,0.06,0.45,0.01,0.001,0.001,206.0
6047,0.8,920.08,700.84,79.38,660.0,426.0,780.0,0.3,0.0025,0.07,0.006,0.001,0.065,132.0
6048,0.7,914.66,701.36,76.53,690.0,307.0,975.0,0.5,0.0037,0.44,0.008,0.001,0.039,222.0
6049,1.2,912.75,699.58,72.76,660.0,426.0,780.0,0.3,0.0018,0.06,0.005,0.001,0.059,145.0
6050,0.95,915.01,567.79,69.38,670.0,428.0,920.0,0.8,0.05,0.17,0.014,0.001,0.001,158.0
6051,0.8,915.92,701.16,79.38,660.0,366.0,790.0,0.3,0.0023,0.05,0.005,0.001,0.06,141.0
6052,2.0,894.54,564.2,59.22,670.0,426.0,840.0,0.3,0.0399,0.18,0.0089,0.001,0.001,165.0
6053,2.0,885.61,603.05,46.13,600.0,362.0,314.0,1.2,0.08,1.25,0.043,0.026,0.011,340.0
6054,1.5,891.47,680.71,60.05,570.0,364.0,358.0,1.2,0.04,0.22,0.005,0.001,0.001,193.0
6055,1.0,892.46,572.85,72.11,590.0,272.0,368.0,1.2,0.06,0.47,0.0089,0.001,0.001,184.0
6056,0.8,900.11,566.0,72.37,670.0,430.0,929.0,0.8,0.04,0.17,0.006,0.001,0.001,179.0
6057,0.8,915.42,700.55,79.38,660.0,366.0,779.0,0.3,0.0018,0.06,0.004,0.001,0.06,135.0
6058,1.5,919.31,701.0,69.46,660.0,426.0,870.0,0.3,0.0023,0.06,0.005,0.001,0.062,160.0
6059,0.7,900.33,568.39,75.73,670.0,426.0,900.0,0.8,0.04,0.16,0.003,0.001,0.001,169.0
6060,1.5,889.52,571.46,62.05,590.0,407.0,336.0,1.2,0.045,0.25,0.004,0.001,0.001,205.0
6061,1.6,878.63,574.3,59.05,570.0,566.0,93.0,1.4,0.05,0.27,0.002,0.001,0.001,205.0
6062,1.5,888.23,571.66,62.05,570.0,275.0,329.0,1.2,0.045,0.25,0.004,0.001,0.001,204.0
6063,1.5,885.02,573.65,60.05,570.0,247.0,401.0,1.2,0.05,0.33,0.005,0.001,0.001,217.0
6064,1.55,889.61,571.66,58.63,590.0,323.0,303.0,1.4,0.05,0.28,0.003,0.001,0.001,206.0
6065,1.2,929.63,699.03,62.31,690.0,359.0,938.0,0.5,0.0022,0.42,0.003,0.001,0.042,201.0
6066,1.0,909.59,564.13,72.87,670.0,427.0,900.0,0.8,0.03,0.17,0.006,0.001,0.001,178.0
6067,1.2,913.46,696.65,62.31,690.0,305.0,990.0,0.5,0.0023,0.45,0.007,0.001,0.044,210.0
6068,0.8,921.97,707.79,79.38,660.0,368.0,761.0,0.3,0.0019,0.08,0.004,0.001,0.064,136.0
6069,1.1,884.96,576.44,68.67,590.0,255.0,378.0,1.2,0.045,0.24,0.002,0.001,0.001,190.0
6070,0.8,892.65,574.6,74.94,570.0,259.0,379.0,1.2,0.0799,0.43,0.0149,0.001,0.001,220.0
6071,0.78,891.52,570.59,75.34,590.0,245.0,390.0,1.0,0.043,0.26,0.003,0.001,0.001,205.0
6072,0.8,911.34,566.77,72.37,670.0,429.0,900.0,0.8,0.04,0.17,0.007,0.001,0.001,166.0
6073,1.25,929.16,700.19,71.64,660.0,365.0,810.0,0.3,0.0024,0.07,0.008,0.001,0.055,134.0
6074,0.7,927.27,699.21,78.21,690.0,306.0,1008.0,0.5,0.0021,0.3899,0.004,0.001,0.041,212.0
6075,0.9,919.2,589.65,69.83,690.0,307.0,990.0,0.5,0.003,0.54,0.0089,0.023,0.06,225.0
6076,2.5,887.58,571.78,49.1,590.0,250.0,418.0,1.8,0.04,0.23,0.003,0.001,0.001,210.0
6077,1.2,879.96,574.14,64.86,590.0,312.0,383.0,1.2,0.06,0.33,0.005,0.001,0.001,196.0
6078,0.9,917.34,700.88,76.88,660.0,428.0,773.0,0.3,0.0027,0.06,0.004,0.001,0.06,139.0
6079,2.0,898.9,574.21,54.76,570.0,248.0,403.0,1.8,0.05,0.25,0.004,0.001,0.001,215.0
6080,1.7,924.2,702.11,65.44,660.0,425.0,780.0,0.3,0.002,0.0599,0.002,0.001,0.0599,150.0
6081,1.2,890.47,568.44,66.47,590.0,247.0,386.0,1.2,0.06,0.42,0.005,0.001,0.001,182.0
6082,2.0,885.13,572.85,59.28,590.0,405.0,362.0,1.8,0.048,0.29,0.017,0.001,0.001,215.0
6083,1.5,911.23,566.26,68.02,670.0,426.0,895.0,0.8,0.04,0.18,0.006,0.001,0.001,176.0
6084,1.22,892.39,571.25,65.69,590.0,244.0,420.0,1.2,0.043,0.24,0.002,0.001,0.001,207.0
6085,0.8,914.07,573.42,72.37,670.0,424.0,900.0,0.8,0.04,0.15,0.006,0.001,0.001,157.0
6086,0.7,900.48,560.81,72.04,670.0,424.0,900.0,0.6,0.03,0.15,0.005,0.001,0.001,160.0
6087,0.7,917.31,699.08,81.88,670.0,427.0,900.0,0.3,0.0023,0.06,0.003,0.001,0.057,138.0
6088,1.0,925.04,593.44,68.59,690.0,305.0,960.0,0.5,0.0024,0.63,0.007,0.022,0.063,263.0
6089,0.75,916.34,695.43,74.37,690.0,308.0,1020.0,0.5,0.003,0.4199,0.004,0.001,0.035,210.0
6090,0.6,899.62,565.17,79.33,670.0,426.0,853.0,0.8,0.05,0.18,0.003,0.001,0.001,178.0
6091,1.2,914.26,573.21,69.2,670.0,426.0,915.0,0.8,0.04,0.16,0.005,0.001,0.001,161.0
6092,0.75,924.81,702.28,80.63,660.0,365.0,780.0,0.3,0.0027,0.06,0.008,0.001,0.06,155.0
6093,2.0,892.37,570.38,54.76,570.0,307.0,316.0,1.8,0.045,0.26,0.006,0.001,0.001,206.0
6094,2.0,915.85,565.03,64.84,670.0,426.0,870.0,0.8,0.045,0.16,0.007,0.001,0.001,179.0
6095,0.7,916.52,697.61,81.88,670.0,427.0,907.0,0.3,0.0018,0.07,0.008,0.001,0.057,143.0
6096,1.0,890.71,572.68,68.38,590.0,400.0,364.0,1.2,0.05,0.27,0.008,0.001,0.001,220.0
6097,1.0,902.05,566.04,74.23,670.0,427.0,911.0,0.8,0.04,0.15,0.01,0.001,0.001,150.0
6098,2.0,882.82,598.33,46.13,600.0,244.0,435.0,1.2,0.08,1.33,0.0469,0.029,0.013,380.0
6099,1.2,924.28,700.14,72.89,660.0,427.0,756.0,1.2,0.0018,0.07,0.008,0.001,0.057,175.0
6100,1.2,884.33,576.56,65.51,590.0,378.0,388.0,1.2,0.06,0.41,0.004,0.001,0.001,213.0
6101,2.0,891.76,574.23,54.76,600.0,248.0,419.0,1.8,0.045,0.26,0.003,0.001,0.001,206.0
6102,1.0,888.96,574.13,67.91,570.0,382.0,387.0,1.2,0.0599,0.46,0.004,0.001,0.001,195.0
6103,1.9,885.85,680.07,53.95,570.0,269.0,365.0,1.8,0.035,0.21,0.003,0.001,0.001,198.0
6104,1.88,884.03,573.85,51.93,590.0,386.0,334.0,1.5,0.05,0.4,0.003,0.001,0.001,185.0
6105,0.8,898.68,572.95,72.37,670.0,427.0,915.0,0.8,0.0299,0.1899,0.0049,0.001,0.001,165.0
6106,1.6,913.8,566.53,68.56,670.0,425.0,900.0,0.8,0.04,0.18,0.0089,0.001,0.001,178.0
6107,2.0,896.95,682.71,52.21,590.0,289.0,332.0,2.0,0.05,0.25,0.006,0.001,0.001,208.0
6108,0.8,869.97,573.98,72.5,590.0,329.0,301.0,1.2,0.06,0.29,0.01,0.001,0.001,209.0
6109,1.0,908.27,568.8,72.87,670.0,425.0,900.0,0.8,0.05,0.16,0.005,0.001,0.001,160.0
6110,2.0,885.16,575.52,54.76,570.0,247.0,340.0,1.8,0.045,0.27,0.004,0.001,0.001,218.0
6111,2.0,898.61,679.59,48.9,590.0,282.0,367.0,2.2,0.04,0.24,0.011,0.001,0.001,198.0
6112,1.5,888.09,575.35,60.05,570.0,260.0,373.0,1.2,0.04,0.26,0.004,0.001,0.001,206.0
6113,3.0,883.03,681.48,48.9,570.0,278.0,329.0,2.2,0.03,0.19,0.006,0.001,0.001,195.0
6114,1.55,889.5,683.03,58.47,570.0,313.0,278.0,1.8,0.03,0.21,0.003,0.001,0.001,198.0
6115,1.0,913.86,570.36,72.87,670.0,366.0,900.0,0.8,0.03,0.15,0.005,0.001,0.001,153.0
6116,1.6,887.56,572.47,57.32,570.0,260.0,379.0,1.4,0.045,0.26,0.004,0.001,0.001,205.0
6117,1.6,884.2,572.71,57.32,570.0,248.0,389.0,1.4,0.06,0.23,0.007,0.001,0.001,199.0
6118,1.0,926.27,695.56,77.2,660.0,367.0,790.0,0.3,0.0021,0.08,0.004,0.001,0.062,140.0
6119,0.8,890.23,563.39,72.37,670.0,428.0,930.0,0.8,0.04,0.16,0.006,0.001,0.001,165.0
6120,0.8,903.18,700.37,79.38,660.0,367.0,795.0,0.3,0.0027,0.08,0.005,0.001,0.067,141.0
6121,1.0,888.7,574.78,66.27,590.0,370.0,405.0,1.2,0.035,0.24,0.002,0.001,0.001,205.0
6122,0.6,913.92,699.9,82.17,670.0,428.0,956.0,0.3,0.0021,0.05,0.006,0.001,0.065,140.0
6123,1.6,900.47,560.49,68.56,670.0,428.0,900.0,0.8,0.0299,0.1599,0.002,0.001,0.001,162.0
6124,1.88,867.71,577.64,51.93,600.0,250.0,373.0,1.5,0.06,0.48,0.012,0.001,0.001,190.0
6125,0.9,890.6,577.02,69.13,590.0,245.0,419.0,1.2,0.05,0.26,0.002,0.001,0.001,185.0
6126,0.8,911.15,563.84,70.39,670.0,425.0,870.0,0.8,0.04,0.16,0.006,0.001,0.001,167.0
6127,0.7,916.33,701.74,81.88,670.0,427.0,900.0,0.6,0.0026,0.06,0.006,0.001,0.061,145.0
6128,0.9,889.19,573.03,71.53,590.0,290.0,316.0,1.2,0.07,0.26,0.005,0.001,0.001,205.0
6129,1.6,916.76,701.15,54.06,690.0,317.0,969.0,0.5,0.003,0.4099,0.0049,0.001,0.035,201.0
6130,1.2,891.31,689.17,62.06,590.0,250.0,402.0,1.2,0.027,0.16,0.003,0.001,0.001,198.0
6131,0.6,912.0,697.51,82.17,670.0,426.0,900.0,0.3,0.003,0.07,0.006,0.001,0.06,144.0
6132,0.75,914.86,562.12,67.54,670.0,425.0,904.0,0.8,0.0399,0.15,0.006,0.001,0.001,151.0
6133,1.75,913.08,701.31,64.44,660.0,424.0,720.0,0.5,0.0024,0.07,0.005,0.001,0.06,149.0
6134,0.8,889.67,574.16,74.94,570.0,281.0,313.0,1.2,0.06,0.43,0.005,0.001,0.001,220.0
6135,0.8,908.37,564.78,72.37,670.0,429.0,900.0,0.8,0.04,0.16,0.007,0.001,0.001,175.0
6136,2.25,925.23,703.99,62.02,690.0,308.0,938.0,0.3,0.0021,0.06,0.005,0.001,0.058,142.0
6137,1.6,914.64,566.76,65.94,670.0,428.0,840.0,0.8,0.04,0.14,0.002,0.001,0.001,177.0
6138,1.5,888.32,575.31,62.25,570.0,451.0,308.0,1.2,0.06,0.43,0.006,0.001,0.001,206.0
6139,1.25,886.84,583.41,65.08,590.0,378.0,409.0,1.2,0.06,0.44,0.007,0.001,0.001,230.0
6140,0.75,905.56,700.95,80.63,660.0,365.0,810.0,0.3,0.0021,0.07,0.004,0.001,0.06,142.0
6141,0.8,901.56,567.75,72.37,670.0,424.0,936.0,0.8,0.045,0.14,0.004,0.001,0.001,174.0
6142,2.0,878.37,681.02,48.9,570.0,245.0,375.0,2.2,0.04,0.18,0.002,0.001,0.001,193.0
6143,1.5,892.59,681.87,60.05,590.0,281.0,370.0,1.2,0.035,0.19,0.003,0.001,0.001,196.0
6144,1.2,880.78,574.79,64.86,590.0,372.0,382.0,1.2,0.04,0.3,0.006,0.001,0.001,209.0
6145,1.0,885.1,572.88,66.27,570.0,301.0,350.0,1.2,0.05,0.2599,0.008,0.001,0.001,202.0
6146,1.0,909.53,566.39,72.87,670.0,426.0,879.0,0.8,0.04,0.15,0.002,0.001,0.001,179.0
6147,0.71,888.01,573.84,76.03,590.0,295.0,321.0,1.2,0.045,0.26,0.004,0.001,0.001,217.0
6148,1.2,889.79,576.08,65.51,570.0,253.0,383.0,1.2,0.05,0.45,0.005,0.001,0.001,200.0
6149,1.4,904.99,576.78,70.13,670.0,424.0,900.0,0.8,0.045,0.18,0.008,0.001,0.001,171.0
6150,0.75,914.22,703.64,80.63,660.0,426.0,810.0,0.3,0.0021,0.06,0.008,0.001,0.061,143.0
6151,1.2,900.15,568.58,69.2,670.0,425.0,871.0,0.8,0.045,0.2,0.007,0.001,0.001,171.0
6152,2.25,881.81,572.8,48.91,570.0,261.0,365.0,1.5,0.05,0.44,0.0089,0.001,0.001,214.0
6153,1.02,893.0,576.13,70.92,590.0,407.0,336.0,1.2,0.04,0.28,0.006,0.001,0.001,208.0
6154,1.5,875.13,606.75,60.05,570.0,256.0,378.0,1.2,0.045,0.24,0.003,0.001,0.001,199.0
6155,0.6,915.28,699.81,82.17,660.0,424.0,810.0,0.3,0.0022,0.06,0.005,0.001,0.056,140.0
6156,1.2,882.09,575.83,65.31,590.0,297.0,354.0,1.2,0.05,0.24,0.003,0.001,0.001,201.0
6157,0.8,913.3,565.54,72.37,670.0,433.0,928.0,0.8,0.04,0.15,0.005,0.001,0.001,147.0
6158,0.65,910.23,699.11,80.71,660.0,431.0,777.0,0.3,0.0035,0.06,0.005,0.001,0.06,148.0
6159,0.75,923.12,699.21,80.63,660.0,365.0,720.0,0.3,0.0018,0.07,0.004,0.001,0.061,139.0
6160,0.65,913.67,569.52,77.4,670.0,428.0,900.0,0.8,0.037,0.1599,0.003,0.001,0.001,146.0
6161,0.7,915.88,696.85,81.88,660.0,425.0,780.0,0.3,0.0015,0.06,0.006,0.001,0.058,136.0
6162,0.8,923.71,701.9,75.18,690.0,307.0,1020.0,0.4,0.0024,0.43,0.003,0.001,0.037,197.0
6163,1.0,878.51,575.66,65.77,590.0,247.0,415.0,1.2,0.04,0.26,0.002,0.001,0.001,181.0
6164,1.4,918.1,699.83,71.46,660.0,433.0,741.0,0.3,0.0018,0.06,0.004,0.001,0.057,145.0
6165,0.9,886.04,572.53,69.9,590.0,468.0,199.0,1.2,0.06,0.44,0.007,0.001,0.001,192.0
6166,1.85,888.97,681.32,52.93,570.0,268.0,390.0,1.8,0.04,0.21,0.003,0.001,0.001,192.0
6167,0.7,917.02,696.21,81.88,670.0,427.0,882.0,0.3,0.0021,0.05,0.0089,0.001,0.061,130.0
6168,1.0,878.12,576.91,72.11,590.0,246.0,399.0,1.2,0.07,0.4399,0.006,0.001,0.001,225.0
6169,0.8,874.12,570.27,72.5,590.0,378.0,409.0,1.2,0.06,0.26,0.005,0.001,0.001,208.0
6170,1.0,912.79,576.13,74.23,670.0,431.0,905.0,0.8,0.045,0.15,0.005,0.001,0.001,169.0
6171,1.4,921.76,698.95,59.8,690.0,359.0,938.0,0.5,0.003,0.42,0.005,0.001,0.041,238.0
6172,0.65,935.03,699.99,80.21,690.0,308.0,990.0,0.5,0.0023,0.44,0.004,0.001,0.041,223.0
6173,0.9,887.52,571.55,69.63,590.0,245.0,399.0,1.2,0.04,0.26,0.002,0.001,0.001,211.0
6174,0.8,897.35,567.66,72.37,670.0,429.0,930.0,0.8,0.03,0.14,0.003,0.001,0.001,167.0
6175,0.7,878.61,578.2,74.75,660.0,428.0,751.0,1.0,0.045,0.24,0.0089,0.001,0.001,194.0
6176,2.0,883.8,683.25,54.58,600.0,258.0,403.0,2.2,0.05,0.23,0.007,0.001,0.001,193.0
6177,1.8,889.48,571.4,54.38,590.0,255.0,380.0,1.4,0.045,0.28,0.004,0.001,0.001,218.0
6178,0.6,874.66,573.85,79.3,590.0,248.0,441.0,0.8,0.044,0.26,0.004,0.001,0.001,202.0
6179,1.2,909.28,699.09,69.5,660.0,371.0,778.0,1.0,0.0024,0.05,0.002,0.001,0.061,172.0
6180,1.25,901.53,576.77,65.84,570.0,452.0,303.0,0.8,0.025,0.1899,0.003,0.001,0.001,203.0
6181,1.6,915.76,699.31,67.46,660.0,365.0,780.0,0.3,0.0025,0.06,0.004,0.001,0.056,156.0
6182,0.4,885.91,577.29,83.17,570.0,273.0,346.0,1.0,0.045,0.28,0.002,0.001,0.001,202.0
6183,0.8,889.08,574.17,73.0,570.0,247.0,370.0,1.2,0.05,0.26,0.005,0.001,0.001,208.0
6184,1.0,914.11,698.03,77.2,660.0,427.0,780.0,0.3,0.0017,0.07,0.004,0.001,0.065,146.0
6185,0.6,927.83,703.74,82.17,670.0,429.0,915.0,0.3,0.0021,0.0599,0.004,0.001,0.061,150.0
6186,0.8,927.68,695.27,77.03,690.0,309.0,986.0,0.5,0.0024,0.45,0.008,0.001,0.04,215.0
6187,1.5,890.4,571.49,59.66,590.0,283.0,369.0,1.2,0.05,0.45,0.008,0.001,0.001,190.0
6188,0.7,918.89,699.99,78.67,690.0,307.0,997.0,0.5,0.0029,0.42,0.006,0.001,0.039,214.0
6189,1.0,892.23,572.77,72.11,590.0,285.0,355.0,1.2,0.05,0.43,0.004,0.001,0.001,215.0
6190,0.7,915.61,701.47,81.88,660.0,428.0,795.0,0.3,0.0023,0.07,0.008,0.001,0.06,136.0
6191,1.5,889.98,573.9,60.05,570.0,367.0,384.0,1.2,0.04,0.27,0.006,0.001,0.001,213.0
6192,1.2,910.94,699.66,62.31,690.0,306.0,979.0,0.5,0.0033,0.45,0.01,0.001,0.045,214.0
6193,1.0,912.79,568.7,74.23,670.0,425.0,915.0,0.8,0.035,0.1599,0.0049,0.001,0.001,156.0
6194,0.75,921.33,709.02,74.37,690.0,306.0,1020.0,0.5,0.0024,0.45,0.008,0.001,0.04,206.0
6195,1.5,893.44,586.78,56.2,590.0,261.0,376.0,1.2,0.06,0.47,0.003,0.001,0.001,185.0
6196,1.2,904.46,570.62,67.58,670.0,426.0,930.0,0.8,0.04,0.17,0.007,0.001,0.001,178.0
6197,1.22,888.67,571.87,64.71,590.0,247.0,405.0,1.2,0.045,0.27,0.002,0.001,0.001,210.0
6198,0.7,911.48,565.37,72.0,670.0,434.0,861.0,0.8,0.04,0.19,0.007,0.001,0.001,174.0
6199,2.5,879.37,573.57,49.1,590.0,253.0,412.0,1.8,0.0599,0.27,0.0109,0.001,0.001,205.0
6200,0.6,920.35,699.4,82.17,660.0,428.0,779.0,0.3,0.0027,0.06,0.004,0.001,0.06,147.0
6201,0.7,927.07,699.82,81.88,660.0,426.0,810.0,0.6,0.0019,0.07,0.005,0.001,0.065,143.0
6202,1.2,877.43,573.72,62.06,590.0,248.0,420.0,1.2,0.04,0.23,0.003,0.001,0.001,212.0
6203,0.9,882.99,569.35,69.63,590.0,249.0,360.0,1.2,0.05,0.26,0.002,0.001,0.001,210.0
6204,1.5,909.38,565.06,68.02,670.0,428.0,899.0,0.8,0.037,0.16,0.002,0.001,0.001,172.0
6205,1.2,897.44,573.87,66.47,590.0,244.0,385.0,1.2,0.06,0.42,0.005,0.001,0.001,209.0
6206,1.6,910.49,572.72,65.94,670.0,427.0,930.0,0.8,0.0399,0.18,0.003,0.0099,0.001,162.0
6207,1.25,890.98,575.7,64.09,590.0,247.0,384.0,1.2,0.07,0.48,0.005,0.001,0.001,205.0
6208,1.2,892.3,581.64,65.51,590.0,245.0,405.0,1.2,0.05,0.4399,0.0049,0.001,0.001,224.0
6209,0.8,910.61,567.56,72.37,670.0,431.0,915.0,0.8,0.045,0.17,0.007,0.001,0.001,162.0
